timestamp,video_path,dlc_path,frame,dlc_row,edited_point,image_path,label_path
2026-03-08T21:51:42.967332Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,681,681,APPLY_PREV|left_ear_cam|mid_ears_cam|right_ear_cam,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000681.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000681.txt
2026-03-08T21:51:43.203323Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,682,682,APPLY_PREV,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000682.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000682.txt
2026-03-08T21:51:43.460899Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,683,683,APPLY_PREV,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000683.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000683.txt
2026-03-08T21:51:43.735398Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,684,684,APPLY_PREV,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000684.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000684.txt
2026-03-08T21:51:43.976874Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,685,685,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000685.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000685.txt
2026-03-08T21:51:44.215690Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,686,686,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000686.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000686.txt
2026-03-08T21:51:44.453443Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,687,687,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000687.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000687.txt
2026-03-08T21:51:44.690555Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,688,688,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000688.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000688.txt
2026-03-08T21:51:44.929271Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,689,689,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000689.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000689.txt
2026-03-08T21:51:45.168202Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,690,690,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000690.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000690.txt
2026-03-08T21:51:45.408738Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,691,691,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000691.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000691.txt
2026-03-08T21:51:45.651810Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,692,692,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000692.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000692.txt
2026-03-08T21:51:45.896994Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,693,693,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000693.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000693.txt
2026-03-08T21:51:46.161923Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,694,694,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000694.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000694.txt
2026-03-08T21:51:46.405579Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,695,695,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000695.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000695.txt
2026-03-08T21:51:46.649917Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,696,696,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000696.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000696.txt
2026-03-08T21:51:46.894248Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,697,697,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000697.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000697.txt
2026-03-08T21:51:47.136664Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,698,698,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000698.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000698.txt
2026-03-08T21:51:47.380447Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,699,699,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000699.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000699.txt
2026-03-08T21:51:47.625383Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,700,700,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000700.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000700.txt
2026-03-08T21:51:47.870501Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,701,701,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000701.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000701.txt
2026-03-08T21:51:48.117225Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,702,702,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000702.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000702.txt
2026-03-08T21:51:48.362786Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,703,703,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000703.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000703.txt
2026-03-08T21:51:48.612403Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,704,704,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000704.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000704.txt
2026-03-08T21:51:48.858213Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,705,705,APPLY_PREV,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000705.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000705.txt
2026-03-08T21:51:49.107815Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,706,706,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000706.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000706.txt
2026-03-08T21:51:49.357526Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,707,707,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000707.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000707.txt
2026-03-08T21:51:49.605732Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,708,708,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000708.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000708.txt
2026-03-08T21:51:49.854675Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,709,709,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000709.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000709.txt
2026-03-08T21:51:50.104164Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,710,710,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000710.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000710.txt
2026-03-08T21:51:50.352888Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,711,711,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000711.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000711.txt
2026-03-08T21:51:50.603179Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,712,712,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000712.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000712.txt
2026-03-08T21:51:50.855365Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,713,713,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000713.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000713.txt
2026-03-08T21:51:51.106805Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,714,714,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000714.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000714.txt
2026-03-08T21:51:51.360158Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,715,715,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000715.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000715.txt
2026-03-08T21:51:51.616462Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,716,716,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000716.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000716.txt
2026-03-08T21:51:51.872494Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,717,717,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000717.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000717.txt
2026-03-08T21:51:52.129758Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,718,718,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000718.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000718.txt
2026-03-08T21:51:52.383938Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,719,719,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000719.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000719.txt
2026-03-08T21:51:52.639751Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,720,720,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000720.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000720.txt
2026-03-08T21:51:52.894541Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,721,721,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000721.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000721.txt
2026-03-08T21:51:53.148967Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,722,722,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000722.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000722.txt
2026-03-08T21:51:53.416731Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,723,723,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000723.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000723.txt
2026-03-08T21:51:53.672487Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,724,724,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000724.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000724.txt
2026-03-08T21:51:53.928604Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,725,725,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000725.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000725.txt
2026-03-08T21:51:54.186801Z,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/top_20260226T143510.mp4,/Volumes/Data/Bareket/experiments/reptilearn4/PV82/20260226/block5/videos/predictions/front_head_only_resnet_152_retrained__top_20260226T143510.parquet,726,726,APPLY_NEXT10,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/images/train/top_20260226T143510_f0000726.png,/Users/bareketdamari/Dev/PreyTouch/sandbox/videos/manual_labels/top_20260226T143510__877f7dc893/labels/train/top_20260226T143510_f0000726.txt
